pitch_hist_cos_10,pitch_hist_cos_20,pitch_hist_cos_50,pitch_hist_cos_100,file_name,grade
0.6869958025227988,0.6133943715806629,0.4822233566368648,0.08496738193580877,./MASTgraded/51_mel1/performances/51_mel1_per101559_fail.wav,1.6666666666666667
0.7868781106785945,0.6875283876483306,0.5726436922515946,0.2646710493386604,./MASTgraded/51_mel1/performances/51_mel1_per102585_fail.wav,3.0
0.6643321455664009,0.5499020828529468,0.2709830730566047,0.10875330422769404,./MASTgraded/51_mel1/performances/51_mel1_per106160_pass.wav,3.6666666666666665
0.6330710746073144,0.4915763457750495,0.22942589937930888,0.03997471026922919,./MASTgraded/51_mel1/performances/51_mel1_per108959_pass.wav,4.0
0.7187654647802757,0.5435562921772961,0.3515355536392212,0.0697815008447097,./MASTgraded/51_mel1/performances/51_mel1_per109959_pass.wav,3.8333333333333335
0.9148846531954672,0.8805828444286912,0.5837195683524841,0.18482830194101518,./MASTgraded/51_mel1/performances/51_mel1_per113495_pass.wav,3.5
0.873786309457546,0.8211033009387628,0.6484371050033533,0.4774845727428798,./MASTgraded/51_mel1/performances/51_mel1_per133859_fail.wav,2.1666666666666665
0.7925988985897316,0.7084342628433117,0.6408636588882586,0.5296795186429338,./MASTgraded/51_mel1/performances/51_mel1_per138160_fail.wav,1.5
0.5349336543990305,0.49674676714255056,0.18603156683362182,0.019686812942078857,./MASTgraded/51_mel1/performances/51_mel1_per139659_pass.wav,4.0
0.8310872664805227,0.7831509353770421,0.66515987367594,0.4665068533586006,./MASTgraded/51_mel1/performances/51_mel1_per145095_fail.wav,2.3333333333333335
0.6531564137034607,0.40927494315479906,0.22255087784374922,0.0734193345171276,./MASTgraded/51_mel1/performances/51_mel1_per150859_pass.wav,3.8333333333333335
0.9305038063671957,0.9180509136082002,0.8746391736467432,0.8046982663573493,./MASTgraded/51_mel1/performances/51_mel1_per152859_fail.wav,1.6666666666666667
0.6048609157544571,0.4440570712623863,0.3614847757992471,0.1739257422199143,./MASTgraded/51_mel1/performances/51_mel1_per154260_fail.wav,2.5
0.846651199248524,0.8148766859114862,0.483173260985804,0.29685001941674766,./MASTgraded/51_mel1/performances/51_mel1_per163559_fail.wav,3.0
0.7819217799460939,0.7624450037753697,0.5664293492155449,0.3831817033332401,./MASTgraded/51_mel1/performances/51_mel1_per114859_fail.wav,1.8333333333333333
0.5575207913876878,0.4828751611425151,0.28889540653108586,0.08829487716484159,./MASTgraded/51_mel1/performances/51_mel1_per116658_pass.wav,3.5
0.5683824440875667,0.3156592796958139,0.1435373989254206,0.01712990386509772,./MASTgraded/51_mel1/performances/51_mel1_per120959_pass.wav,3.8333333333333335
0.6165154439094969,0.4231547705710325,0.30032023993468004,0.13923904140082022,./MASTgraded/51_mel1/performances/51_mel1_per126659_fail.wav,3.3333333333333335
0.5877731944052044,0.3682600785483872,0.15986118565296972,0.008234211178644915,./MASTgraded/51_mel1/performances/51_mel1_per129959_pass.wav,4.0
0.6849854307143569,0.5464702823570946,0.371949640452706,0.08158109897335673,./MASTgraded/51_mel1/performances/51_mel1_per148060_pass.wav,3.6666666666666665
0.7831768251749384,0.7506345224988429,0.6682450479676433,0.5667829883365388,./MASTgraded/52_mel1/performances/52_mel1_per141060_fail.wav,1.0
0.8478211472926291,0.7874303754999109,0.7573554701797875,0.43302735618579435,./MASTgraded/52_mel1/performances/52_mel1_per146759_fail.wav,2.6666666666666665
0.5066328595175081,0.5346524452767638,0.15347768926706856,0.014175730499574345,./MASTgraded/52_mel1/performances/52_mel1_per113858_pass.wav,3.3333333333333335
0.8454308816698815,0.7762408290156895,0.6936560563616703,0.176800504072686,./MASTgraded/52_mel1/performances/52_mel1_per119659_pass.wav,3.6666666666666665
0.8121661582724448,0.7586553188802316,0.46050398764851125,0.26040561584982863,./MASTgraded/52_mel1/performances/52_mel1_per121160_fail.wav,1.6666666666666667
0.5822071187016679,0.5811472655567562,0.34554630669528047,0.04864248751907752,./MASTgraded/52_mel1/performances/52_mel1_per123858_pass.wav,4.0
0.637989639895029,0.5367593906411451,0.20722861851174207,0.06095811052845876,./MASTgraded/52_mel1/performances/52_mel1_per141859_pass.wav,4.0
0.8549748558610123,0.7047722545541338,0.534394853672748,0.3419119220136548,./MASTgraded/52_mel1/performances/52_mel1_per141958_fail.wav,1.5
