mean_diff,std_diff,com_diff_dist,diff_0_20,diff_20_50,diff_50_100,diff_100_Inf,mean_diff_ext,diff_ext,com_diff_dist_ext,file_name,grade
38.9773466796875,58.91309011917923,5.56,0.33866666666666667,0.45066666666666666,0.144,0.06666666666666667,97.14262341438456,42.43017578125,7.659574468085107,./MASTgraded/51_mel1/performances/51_mel1_per101559_fail.wav,1.6666666666666667
88.65663854980468,91.64411241064718,6.8293333333333335,0.2986666666666667,0.25866666666666666,0.072,0.37066666666666664,225.66766487283908,141.1931915283203,9.851063829787234,./MASTgraded/51_mel1/performances/51_mel1_per102585_fail.wav,3.0
48.085814005533855,67.99555090325086,5.701333333333333,0.424,0.32,0.15466666666666667,0.10133333333333333,134.95900515292553,51.10279846191406,8.361702127659575,./MASTgraded/51_mel1/performances/51_mel1_per106160_pass.wav,3.6666666666666665
36.943508748372395,77.28240544036248,5.317333333333333,0.504,0.312,0.13866666666666666,0.04533333333333334,100.1269928952481,39.20233154296875,7.404255319148936,./MASTgraded/51_mel1/performances/51_mel1_per108959_pass.wav,4.0
39.29817730712891,49.74069433422649,5.690666666666667,0.368,0.41333333333333333,0.15466666666666667,0.064,90.91862349814556,46.077484130859375,7.627659574468085,./MASTgraded/51_mel1/performances/51_mel1_per109959_pass.wav,3.8333333333333335
49.16946944173177,34.10039315612205,6.336,0.16533333333333333,0.4266666666666667,0.33866666666666667,0.06933333333333333,91.90082339023022,58.33637237548828,7.680851063829787,./MASTgraded/51_mel1/performances/51_mel1_per113495_pass.wav,3.5
177.05412837727866,191.19144176921168,8.04,0.168,0.21866666666666668,0.144,0.4693333333333333,488.0826313749273,434.7645263671875,12.01063829787234,./MASTgraded/51_mel1/performances/51_mel1_per133859_fail.wav,2.1666666666666665
218.73841560872395,181.95282730133567,8.722666666666667,0.16266666666666665,0.168,0.112,0.5573333333333333,454.8697438341506,372.38539123535156,11.957446808510639,./MASTgraded/51_mel1/performances/51_mel1_per138160_fail.wav,1.5
29.241891520182293,38.4001097395469,5.061333333333334,0.5626666666666666,0.272,0.12266666666666666,0.042666666666666665,76.95920351718334,34.1116943359375,7.24468085106383,./MASTgraded/51_mel1/performances/51_mel1_per139659_pass.wav,4.0
105.56909598795573,87.30655758241662,7.466666666666667,0.17066666666666666,0.184,0.14666666666666667,0.49866666666666665,215.37572690273853,154.23680114746094,9.787234042553191,./MASTgraded/51_mel1/performances/51_mel1_per145095_fail.wav,2.3333333333333335
